Area;MTU;Solar  - Actual Aggregated [MW];Wind Offshore  - Actual Aggregated [MW];Wind Onshore  - Actual Aggregated [MW]
BZN|PT;13.08.2023 17:00 - 13.08.2023 18:00 (CET/CEST);1395;23;1599
BZN|PT;13.08.2023 18:00 - 13.08.2023 19:00 (CET/CEST);1087;22;1721
BZN|PT;13.08.2023 19:00 - 13.08.2023 20:00 (CET/CEST);649;16;1675
BZN|PT;13.08.2023 20:00 - 13.08.2023 21:00 (CET/CEST);186;14;1558
BZN|PT;13.08.2023 21:00 - 13.08.2023 22:00 (CET/CEST);7;14;1512
BZN|PT;13.08.2023 22:00 - 13.08.2023 23:00 (CET/CEST);1;13;1648
BZN|PT;13.08.2023 23:00 - 14.08.2023 00:00 (CET/CEST);0;7;1651
BZN|PT;14.08.2023 00:00 - 14.08.2023 01:00 (CET/CEST);0;5;1649
BZN|PT;14.08.2023 01:00 - 14.08.2023 02:00 (CET/CEST);0;7;1571
BZN|PT;14.08.2023 02:00 - 14.08.2023 03:00 (CET/CEST);0;10;1559
BZN|PT;14.08.2023 03:00 - 14.08.2023 04:00 (CET/CEST);0;8;1550
BZN|PT;14.08.2023 04:00 - 14.08.2023 05:00 (CET/CEST);0;5;1501
BZN|PT;14.08.2023 05:00 - 14.08.2023 06:00 (CET/CEST);0;7;1383
BZN|PT;14.08.2023 06:00 - 14.08.2023 07:00 (CET/CEST);0;4;1233
BZN|PT;14.08.2023 07:00 - 14.08.2023 08:00 (CET/CEST);2;2;1268
BZN|PT;14.08.2023 08:00 - 14.08.2023 09:00 (CET/CEST);120;3;1156
BZN|PT;14.08.2023 09:00 - 14.08.2023 10:00 (CET/CEST);523;2;889
BZN|PT;14.08.2023 10:00 - 14.08.2023 11:00 (CET/CEST);995;3;807
BZN|PT;14.08.2023 11:00 - 14.08.2023 12:00 (CET/CEST);1321;0;621
BZN|PT;14.08.2023 12:00 - 14.08.2023 13:00 (CET/CEST);1548;1;514
BZN|PT;14.08.2023 13:00 - 14.08.2023 14:00 (CET/CEST);1637;1;426
BZN|PT;14.08.2023 14:00 - 14.08.2023 15:00 (CET/CEST);1639;4;467
BZN|PT;14.08.2023 15:00 - 14.08.2023 16:00 (CET/CEST);1532;8;659
BZN|PT;14.08.2023 16:00 - 14.08.2023 17:00 (CET/CEST);1450;7;1009
BZN|PT;14.08.2023 17:00 - 14.08.2023 18:00 (CET/CEST);1314;8;1393
BZN|PT;14.08.2023 18:00 - 14.08.2023 19:00 (CET/CEST);1031;5;1562
BZN|PT;14.08.2023 19:00 - 14.08.2023 20:00 (CET/CEST);580;5;1549
BZN|PT;14.08.2023 20:00 - 14.08.2023 21:00 (CET/CEST);183;6;1527
BZN|PT;14.08.2023 21:00 - 14.08.2023 22:00 (CET/CEST);10;7;1614
BZN|PT;14.08.2023 22:00 - 14.08.2023 23:00 (CET/CEST);0;7;1764
BZN|PT;14.08.2023 23:00 - 15.08.2023 00:00 (CET/CEST);0;6;1890
BZN|PT;15.08.2023 00:00 - 15.08.2023 01:00 (CET/CEST);0;4;1918
BZN|PT;15.08.2023 01:00 - 15.08.2023 02:00 (CET/CEST);0;4;1883
BZN|PT;15.08.2023 02:00 - 15.08.2023 03:00 (CET/CEST);0;5;1772
BZN|PT;15.08.2023 03:00 - 15.08.2023 04:00 (CET/CEST);0;6;1560
BZN|PT;15.08.2023 04:00 - 15.08.2023 05:00 (CET/CEST);0;7;1260
BZN|PT;15.08.2023 05:00 - 15.08.2023 06:00 (CET/CEST);0;3;1077
BZN|PT;15.08.2023 06:00 - 15.08.2023 07:00 (CET/CEST);0;7;1026
BZN|PT;15.08.2023 07:00 - 15.08.2023 08:00 (CET/CEST);2;8;991
BZN|PT;15.08.2023 08:00 - 15.08.2023 09:00 (CET/CEST);118;8;915
BZN|PT;15.08.2023 09:00 - 15.08.2023 10:00 (CET/CEST);520;12;724
BZN|PT;15.08.2023 10:00 - 15.08.2023 11:00 (CET/CEST);937;9;511
BZN|PT;15.08.2023 11:00 - 15.08.2023 12:00 (CET/CEST);1242;7;350
BZN|PT;15.08.2023 12:00 - 15.08.2023 13:00 (CET/CEST);1456;12;304
BZN|PT;15.08.2023 13:00 - 15.08.2023 14:00 (CET/CEST);1573;16;366
BZN|PT;15.08.2023 14:00 - 15.08.2023 15:00 (CET/CEST);1599;14;533
BZN|PT;15.08.2023 15:00 - 15.08.2023 16:00 (CET/CEST);1581;18;801
BZN|PT;15.08.2023 16:00 - 15.08.2023 17:00 (CET/CEST);1443;21;1171
BZN|PT;15.08.2023 17:00 - 15.08.2023 18:00 (CET/CEST);1187;25;1427
BZN|PT;15.08.2023 18:00 - 15.08.2023 19:00 (CET/CEST);844;25;1458
BZN|PT;15.08.2023 19:00 - 15.08.2023 20:00 (CET/CEST);580;25;1500
BZN|PT;15.08.2023 20:00 - 15.08.2023 21:00 (CET/CEST);186;25;1580
BZN|PT;15.08.2023 21:00 - 15.08.2023 22:00 (CET/CEST);10;25;1488
BZN|PT;15.08.2023 22:00 - 15.08.2023 23:00 (CET/CEST);0;25;1421
BZN|PT;15.08.2023 23:00 - 16.08.2023 00:00 (CET/CEST);0;25;1478
BZN|PT;16.08.2023 00:00 - 16.08.2023 01:00 (CET/CEST);0;25;1333
BZN|PT;16.08.2023 01:00 - 16.08.2023 02:00 (CET/CEST);0;25;1268
BZN|PT;16.08.2023 02:00 - 16.08.2023 03:00 (CET/CEST);0;25;1288
BZN|PT;16.08.2023 03:00 - 16.08.2023 04:00 (CET/CEST);0;25;1315
BZN|PT;16.08.2023 04:00 - 16.08.2023 05:00 (CET/CEST);0;22;1305
BZN|PT;16.08.2023 05:00 - 16.08.2023 06:00 (CET/CEST);0;13;1310
BZN|PT;16.08.2023 06:00 - 16.08.2023 07:00 (CET/CEST);0;9;1181
BZN|PT;16.08.2023 07:00 - 16.08.2023 08:00 (CET/CEST);1;4;991
BZN|PT;16.08.2023 08:00 - 16.08.2023 09:00 (CET/CEST);86;2;823
BZN|PT;16.08.2023 09:00 - 16.08.2023 10:00 (CET/CEST);454;2;678
BZN|PT;16.08.2023 10:00 - 16.08.2023 11:00 (CET/CEST);971;1;578
BZN|PT;16.08.2023 11:00 - 16.08.2023 12:00 (CET/CEST);1314;2;522
BZN|PT;16.08.2023 12:00 - 16.08.2023 13:00 (CET/CEST);1552;0;497
BZN|PT;16.08.2023 13:00 - 16.08.2023 14:00 (CET/CEST);1692;0;545
BZN|PT;16.08.2023 14:00 - 16.08.2023 15:00 (CET/CEST);1719;1;643
BZN|PT;16.08.2023 15:00 - 16.08.2023 16:00 (CET/CEST);1693;5;811
BZN|PT;16.08.2023 16:00 - 16.08.2023 17:00 (CET/CEST);1603;5;1155
BZN|PT;16.08.2023 17:00 - 16.08.2023 18:00 (CET/CEST);1410;6;1407
BZN|PT;16.08.2023 18:00 - 16.08.2023 19:00 (CET/CEST);1095;8;1549
BZN|PT;16.08.2023 19:00 - 16.08.2023 20:00 (CET/CEST);656;9;1574
BZN|PT;16.08.2023 20:00 - 16.08.2023 21:00 (CET/CEST);181;10;1525
BZN|PT;16.08.2023 21:00 - 16.08.2023 22:00 (CET/CEST);6;11;1483
BZN|PT;16.08.2023 22:00 - 16.08.2023 23:00 (CET/CEST);1;8;1366
BZN|PT;16.08.2023 23:00 - 17.08.2023 00:00 (CET/CEST);0;6;1336
BZN|PT;17.08.2023 00:00 - 17.08.2023 01:00 (CET/CEST);0;6;1200
BZN|PT;17.08.2023 01:00 - 17.08.2023 02:00 (CET/CEST);0;11;1149
BZN|PT;17.08.2023 02:00 - 17.08.2023 03:00 (CET/CEST);0;4;1201
BZN|PT;17.08.2023 03:00 - 17.08.2023 04:00 (CET/CEST);0;1;1154
BZN|PT;17.08.2023 04:00 - 17.08.2023 05:00 (CET/CEST);0;0;1019
BZN|PT;17.08.2023 05:00 - 17.08.2023 06:00 (CET/CEST);0;0;880
BZN|PT;17.08.2023 06:00 - 17.08.2023 07:00 (CET/CEST);0;0;746
BZN|PT;17.08.2023 07:00 - 17.08.2023 08:00 (CET/CEST);1;0;785
BZN|PT;17.08.2023 08:00 - 17.08.2023 09:00 (CET/CEST);108;0;715
BZN|PT;17.08.2023 09:00 - 17.08.2023 10:00 (CET/CEST);496;0;590
BZN|PT;17.08.2023 10:00 - 17.08.2023 11:00 (CET/CEST);1022;0;436
BZN|PT;17.08.2023 11:00 - 17.08.2023 12:00 (CET/CEST);1374;1;223
BZN|PT;17.08.2023 12:00 - 17.08.2023 13:00 (CET/CEST);1590;1;276
BZN|PT;17.08.2023 13:00 - 17.08.2023 14:00 (CET/CEST);1702;1;507
BZN|PT;17.08.2023 14:00 - 17.08.2023 15:00 (CET/CEST);1728;1;861
BZN|PT;17.08.2023 15:00 - 17.08.2023 16:00 (CET/CEST);1696;2;1133
BZN|PT;17.08.2023 16:00 - 17.08.2023 17:00 (CET/CEST);1580;2;1309
BZN|PT;17.08.2023 17:00 - 17.08.2023 18:00 (CET/CEST);1336;3;1446
BZN|PT;17.08.2023 18:00 - 17.08.2023 19:00 (CET/CEST);943;4;1648
BZN|PT;17.08.2023 19:00 - 17.08.2023 20:00 (CET/CEST);487;7;1546
BZN|PT;17.08.2023 20:00 - 17.08.2023 21:00 (CET/CEST);155;6;1536
BZN|PT;17.08.2023 21:00 - 17.08.2023 22:00 (CET/CEST);5;8;1425
BZN|PT;17.08.2023 22:00 - 17.08.2023 23:00 (CET/CEST);0;10;1327
BZN|PT;17.08.2023 23:00 - 18.08.2023 00:00 (CET/CEST);0;10;1090
BZN|PT;18.08.2023 00:00 - 18.08.2023 01:00 (CET/CEST);0;12;1155
BZN|PT;18.08.2023 01:00 - 18.08.2023 02:00 (CET/CEST);0;13;1055
BZN|PT;18.08.2023 02:00 - 18.08.2023 03:00 (CET/CEST);0;14;660
BZN|PT;18.08.2023 03:00 - 18.08.2023 04:00 (CET/CEST);0;14;729
BZN|PT;18.08.2023 04:00 - 18.08.2023 05:00 (CET/CEST);0;15;725
BZN|PT;18.08.2023 05:00 - 18.08.2023 06:00 (CET/CEST);0;19;721
BZN|PT;18.08.2023 06:00 - 18.08.2023 07:00 (CET/CEST);0;23;597
BZN|PT;18.08.2023 07:00 - 18.08.2023 08:00 (CET/CEST);1;25;482
BZN|PT;18.08.2023 08:00 - 18.08.2023 09:00 (CET/CEST);94;24;534
BZN|PT;18.08.2023 09:00 - 18.08.2023 10:00 (CET/CEST);344;24;593
BZN|PT;18.08.2023 10:00 - 18.08.2023 11:00 (CET/CEST);746;25;515
BZN|PT;18.08.2023 11:00 - 18.08.2023 12:00 (CET/CEST);1139;25;505
BZN|PT;18.08.2023 12:00 - 18.08.2023 13:00 (CET/CEST);1471;25;648
BZN|PT;18.08.2023 13:00 - 18.08.2023 14:00 (CET/CEST);1613;25;1031
BZN|PT;18.08.2023 14:00 - 18.08.2023 15:00 (CET/CEST);1652;25;1403
BZN|PT;18.08.2023 15:00 - 18.08.2023 16:00 (CET/CEST);1600;25;1696
BZN|PT;18.08.2023 16:00 - 18.08.2023 17:00 (CET/CEST);1531;25;1973
BZN|PT;18.08.2023 17:00 - 18.08.2023 18:00 (CET/CEST);1330;25;2035
BZN|PT;18.08.2023 18:00 - 18.08.2023 19:00 (CET/CEST);1048;25;1948
BZN|PT;18.08.2023 19:00 - 18.08.2023 20:00 (CET/CEST);615;25;1684
BZN|PT;18.08.2023 20:00 - 18.08.2023 21:00 (CET/CEST);159;25;1453
BZN|PT;18.08.2023 21:00 - 18.08.2023 22:00 (CET/CEST);4;25;1327
BZN|PT;18.08.2023 22:00 - 18.08.2023 23:00 (CET/CEST);1;25;1414
BZN|PT;18.08.2023 23:00 - 19.08.2023 00:00 (CET/CEST);0;25;1452
BZN|PT;19.08.2023 00:00 - 19.08.2023 01:00 (CET/CEST);0;23;1492
BZN|PT;19.08.2023 01:00 - 19.08.2023 02:00 (CET/CEST);0;22;1377
BZN|PT;19.08.2023 02:00 - 19.08.2023 03:00 (CET/CEST);0;24;1173
BZN|PT;19.08.2023 03:00 - 19.08.2023 04:00 (CET/CEST);0;24;1012
BZN|PT;19.08.2023 04:00 - 19.08.2023 05:00 (CET/CEST);0;17;904
BZN|PT;19.08.2023 05:00 - 19.08.2023 06:00 (CET/CEST);0;10;803
BZN|PT;19.08.2023 06:00 - 19.08.2023 07:00 (CET/CEST);0;7;633
BZN|PT;19.08.2023 07:00 - 19.08.2023 08:00 (CET/CEST);1;6;472
BZN|PT;19.08.2023 08:00 - 19.08.2023 09:00 (CET/CEST);77;1;372
BZN|PT;19.08.2023 09:00 - 19.08.2023 10:00 (CET/CEST);353;0;280
BZN|PT;19.08.2023 10:00 - 19.08.2023 11:00 (CET/CEST);725;0;232
BZN|PT;19.08.2023 11:00 - 19.08.2023 12:00 (CET/CEST);1050;0;187
BZN|PT;19.08.2023 12:00 - 19.08.2023 13:00 (CET/CEST);1360;0;205
BZN|PT;19.08.2023 13:00 - 19.08.2023 14:00 (CET/CEST);1589;0;296
BZN|PT;19.08.2023 14:00 - 19.08.2023 15:00 (CET/CEST);1628;1;496
BZN|PT;19.08.2023 15:00 - 19.08.2023 16:00 (CET/CEST);1602;1;647
BZN|PT;19.08.2023 16:00 - 19.08.2023 17:00 (CET/CEST);1494;1;755
BZN|PT;19.08.2023 17:00 - 19.08.2023 18:00 (CET/CEST);1313;2;781
BZN|PT;19.08.2023 18:00 - 19.08.2023 19:00 (CET/CEST);1029;3;798
BZN|PT;19.08.2023 19:00 - 19.08.2023 20:00 (CET/CEST);590;4;774
BZN|PT;19.08.2023 20:00 - 19.08.2023 21:00 (CET/CEST);156;6;689
BZN|PT;19.08.2023 21:00 - 19.08.2023 22:00 (CET/CEST);4;8;611
BZN|PT;19.08.2023 22:00 - 19.08.2023 23:00 (CET/CEST);0;8;510
BZN|PT;19.08.2023 23:00 - 20.08.2023 00:00 (CET/CEST);0;9;424
BZN|PT;20.08.2023 00:00 - 20.08.2023 01:00 (CET/CEST);0;10;366
BZN|PT;20.08.2023 01:00 - 20.08.2023 02:00 (CET/CEST);0;11;330
BZN|PT;20.08.2023 02:00 - 20.08.2023 03:00 (CET/CEST);0;9;325
BZN|PT;20.08.2023 03:00 - 20.08.2023 04:00 (CET/CEST);0;8;355
BZN|PT;20.08.2023 04:00 - 20.08.2023 05:00 (CET/CEST);0;6;357
BZN|PT;20.08.2023 05:00 - 20.08.2023 06:00 (CET/CEST);0;8;363
BZN|PT;20.08.2023 06:00 - 20.08.2023 07:00 (CET/CEST);0;9;396
BZN|PT;20.08.2023 07:00 - 20.08.2023 08:00 (CET/CEST);1;8;439
BZN|PT;20.08.2023 08:00 - 20.08.2023 09:00 (CET/CEST);95;8;420
BZN|PT;20.08.2023 09:00 - 20.08.2023 10:00 (CET/CEST);455;9;335
BZN|PT;20.08.2023 10:00 - 20.08.2023 11:00 (CET/CEST);937;11;217
BZN|PT;20.08.2023 11:00 - 20.08.2023 12:00 (CET/CEST);1312;10;175
BZN|PT;20.08.2023 12:00 - 20.08.2023 13:00 (CET/CEST);1547;12;151
BZN|PT;20.08.2023 13:00 - 20.08.2023 14:00 (CET/CEST);1658;18;154
BZN|PT;20.08.2023 14:00 - 20.08.2023 15:00 (CET/CEST);1684;20;269
BZN|PT;20.08.2023 15:00 - 20.08.2023 16:00 (CET/CEST);1649;18;444
BZN|PT;20.08.2023 16:00 - 20.08.2023 17:00 (CET/CEST);1535;24;565
BZN|PT;20.08.2023 17:00 - 20.08.2023 18:00 (CET/CEST);1324;20;642
BZN|PT;20.08.2023 18:00 - 20.08.2023 19:00 (CET/CEST);1012;25;695
BZN|PT;20.08.2023 19:00 - 20.08.2023 20:00 (CET/CEST);569;25;747
BZN|PT;20.08.2023 20:00 - 20.08.2023 21:00 (CET/CEST);147;25;789
BZN|PT;20.08.2023 21:00 - 20.08.2023 22:00 (CET/CEST);4;25;875
BZN|PT;20.08.2023 22:00 - 20.08.2023 23:00 (CET/CEST);1;24;1025
BZN|PT;20.08.2023 23:00 - 21.08.2023 00:00 (CET/CEST);0;21;1045
BZN|PT;21.08.2023 00:00 - 21.08.2023 01:00 (CET/CEST);0;24;952
BZN|PT;21.08.2023 01:00 - 21.08.2023 02:00 (CET/CEST);0;25;866
BZN|PT;21.08.2023 02:00 - 21.08.2023 03:00 (CET/CEST);0;25;763
BZN|PT;21.08.2023 03:00 - 21.08.2023 04:00 (CET/CEST);0;25;711
BZN|PT;21.08.2023 04:00 - 21.08.2023 05:00 (CET/CEST);0;24;685
BZN|PT;21.08.2023 05:00 - 21.08.2023 06:00 (CET/CEST);0;19;625
BZN|PT;21.08.2023 06:00 - 21.08.2023 07:00 (CET/CEST);0;9;559
BZN|PT;21.08.2023 07:00 - 21.08.2023 08:00 (CET/CEST);1;5;489
BZN|PT;21.08.2023 08:00 - 21.08.2023 09:00 (CET/CEST);92;6;430
BZN|PT;21.08.2023 09:00 - 21.08.2023 10:00 (CET/CEST);433;5;347
BZN|PT;21.08.2023 10:00 - 21.08.2023 11:00 (CET/CEST);869;5;250
BZN|PT;21.08.2023 11:00 - 21.08.2023 12:00 (CET/CEST);1209;4;179
BZN|PT;21.08.2023 12:00 - 21.08.2023 13:00 (CET/CEST);1422;3;114
BZN|PT;21.08.2023 13:00 - 21.08.2023 14:00 (CET/CEST);1530;7;55
BZN|PT;21.08.2023 14:00 - 21.08.2023 15:00 (CET/CEST);1557;7;82
BZN|PT;21.08.2023 15:00 - 21.08.2023 16:00 (CET/CEST);1521;14;145
BZN|PT;21.08.2023 16:00 - 21.08.2023 17:00 (CET/CEST);1422;20;246
BZN|PT;21.08.2023 17:00 - 21.08.2023 18:00 (CET/CEST);1226;24;390
BZN|PT;21.08.2023 18:00 - 21.08.2023 19:00 (CET/CEST);918;25;597
BZN|PT;21.08.2023 19:00 - 21.08.2023 20:00 (CET/CEST);499;25;767
BZN|PT;21.08.2023 20:00 - 21.08.2023 21:00 (CET/CEST);123;25;827
BZN|PT;21.08.2023 21:00 - 21.08.2023 22:00 (CET/CEST);2;25;987
BZN|PT;21.08.2023 22:00 - 21.08.2023 23:00 (CET/CEST);1;25;1070
BZN|PT;21.08.2023 23:00 - 22.08.2023 00:00 (CET/CEST);0;9;920
BZN|PT;22.08.2023 00:00 - 22.08.2023 01:00 (CET/CEST);0;10;751
BZN|PT;22.08.2023 01:00 - 22.08.2023 02:00 (CET/CEST);0;7;665
BZN|PT;22.08.2023 02:00 - 22.08.2023 03:00 (CET/CEST);0;5;659
BZN|PT;22.08.2023 03:00 - 22.08.2023 04:00 (CET/CEST);0;3;642
BZN|PT;22.08.2023 04:00 - 22.08.2023 05:00 (CET/CEST);0;4;640
BZN|PT;22.08.2023 05:00 - 22.08.2023 06:00 (CET/CEST);0;5;711
BZN|PT;22.08.2023 06:00 - 22.08.2023 07:00 (CET/CEST);0;5;876
BZN|PT;22.08.2023 07:00 - 22.08.2023 08:00 (CET/CEST);1;3;1064
BZN|PT;22.08.2023 08:00 - 22.08.2023 09:00 (CET/CEST);87;3;1013
BZN|PT;22.08.2023 09:00 - 22.08.2023 10:00 (CET/CEST);457;0;877
BZN|PT;22.08.2023 10:00 - 22.08.2023 11:00 (CET/CEST);910;0;808
BZN|PT;22.08.2023 11:00 - 22.08.2023 12:00 (CET/CEST);1232;0;683
BZN|PT;22.08.2023 12:00 - 22.08.2023 13:00 (CET/CEST);1438;1;649
BZN|PT;22.08.2023 13:00 - 22.08.2023 14:00 (CET/CEST);1545;1;552
BZN|PT;22.08.2023 14:00 - 22.08.2023 15:00 (CET/CEST);1569;1;419
BZN|PT;22.08.2023 15:00 - 22.08.2023 16:00 (CET/CEST);1536;1;362
BZN|PT;22.08.2023 16:00 - 22.08.2023 17:00 (CET/CEST);1448;1;382
BZN|PT;22.08.2023 17:00 - 22.08.2023 18:00 (CET/CEST);1234;2;482
BZN|PT;22.08.2023 18:00 - 22.08.2023 19:00 (CET/CEST);963;4;572
BZN|PT;22.08.2023 19:00 - 22.08.2023 20:00 (CET/CEST);539;4;614
BZN|PT;22.08.2023 20:00 - 22.08.2023 21:00 (CET/CEST);126;8;511
BZN|PT;22.08.2023 21:00 - 22.08.2023 22:00 (CET/CEST);2;7;430
BZN|PT;22.08.2023 22:00 - 22.08.2023 23:00 (CET/CEST);1;6;392
BZN|PT;22.08.2023 23:00 - 23.08.2023 00:00 (CET/CEST);0;4;379
BZN|PT;23.08.2023 00:00 - 23.08.2023 01:00 (CET/CEST);0;2;321
BZN|PT;23.08.2023 01:00 - 23.08.2023 02:00 (CET/CEST);0;0;268
BZN|PT;23.08.2023 02:00 - 23.08.2023 03:00 (CET/CEST);0;0;291
BZN|PT;23.08.2023 03:00 - 23.08.2023 04:00 (CET/CEST);0;0;368
BZN|PT;23.08.2023 04:00 - 23.08.2023 05:00 (CET/CEST);0;0;554
BZN|PT;23.08.2023 05:00 - 23.08.2023 06:00 (CET/CEST);0;1;789
BZN|PT;23.08.2023 06:00 - 23.08.2023 07:00 (CET/CEST);0;1;1165
BZN|PT;23.08.2023 07:00 - 23.08.2023 08:00 (CET/CEST);0;0;1265
BZN|PT;23.08.2023 08:00 - 23.08.2023 09:00 (CET/CEST);85;0;1075
BZN|PT;23.08.2023 09:00 - 23.08.2023 10:00 (CET/CEST);454;1;1017
BZN|PT;23.08.2023 10:00 - 23.08.2023 11:00 (CET/CEST);912;4;840
BZN|PT;23.08.2023 11:00 - 23.08.2023 12:00 (CET/CEST);1242;3;672
BZN|PT;23.08.2023 12:00 - 23.08.2023 13:00 (CET/CEST);1449;5;553
BZN|PT;23.08.2023 13:00 - 23.08.2023 14:00 (CET/CEST);1556;11;489
BZN|PT;23.08.2023 14:00 - 23.08.2023 15:00 (CET/CEST);1579;8;467
BZN|PT;23.08.2023 15:00 - 23.08.2023 16:00 (CET/CEST);1546;5;483
BZN|PT;23.08.2023 16:00 - 23.08.2023 17:00 (CET/CEST);1448;3;549
BZN|PT;23.08.2023 17:00 - 23.08.2023 18:00 (CET/CEST);1260;1;565
BZN|PT;23.08.2023 18:00 - 23.08.2023 19:00 (CET/CEST);966;1;661
BZN|PT;23.08.2023 19:00 - 23.08.2023 20:00 (CET/CEST);532;2;751
BZN|PT;23.08.2023 20:00 - 23.08.2023 21:00 (CET/CEST);120;1;767
BZN|PT;23.08.2023 21:00 - 23.08.2023 22:00 (CET/CEST);1;0;816
BZN|PT;23.08.2023 22:00 - 23.08.2023 23:00 (CET/CEST);1;0;822
BZN|PT;23.08.2023 23:00 - 24.08.2023 00:00 (CET/CEST);0;0;768
BZN|PT;24.08.2023 00:00 - 24.08.2023 01:00 (CET/CEST);0;0;717
BZN|PT;24.08.2023 01:00 - 24.08.2023 02:00 (CET/CEST);0;0;642
BZN|PT;24.08.2023 02:00 - 24.08.2023 03:00 (CET/CEST);0;0;516
BZN|PT;24.08.2023 03:00 - 24.08.2023 04:00 (CET/CEST);0;0;376
BZN|PT;24.08.2023 04:00 - 24.08.2023 05:00 (CET/CEST);0;0;298
BZN|PT;24.08.2023 05:00 - 24.08.2023 06:00 (CET/CEST);0;0;259
BZN|PT;24.08.2023 06:00 - 24.08.2023 07:00 (CET/CEST);0;0;238
BZN|PT;24.08.2023 07:00 - 24.08.2023 08:00 (CET/CEST);0;0;234
BZN|PT;24.08.2023 08:00 - 24.08.2023 09:00 (CET/CEST);89;0;238
BZN|PT;24.08.2023 09:00 - 24.08.2023 10:00 (CET/CEST);445;0;229
BZN|PT;24.08.2023 10:00 - 24.08.2023 11:00 (CET/CEST);881;0;172
BZN|PT;24.08.2023 11:00 - 24.08.2023 12:00 (CET/CEST);1229;0;144
BZN|PT;24.08.2023 12:00 - 24.08.2023 13:00 (CET/CEST);1452;0;185
BZN|PT;24.08.2023 13:00 - 24.08.2023 14:00 (CET/CEST);1562;0;331
BZN|PT;24.08.2023 14:00 - 24.08.2023 15:00 (CET/CEST);1588;0;561
BZN|PT;24.08.2023 15:00 - 24.08.2023 16:00 (CET/CEST);1547;0;788
BZN|PT;24.08.2023 16:00 - 24.08.2023 17:00 (CET/CEST);1437;0;985
BZN|PT;24.08.2023 17:00 - 24.08.2023 18:00 (CET/CEST);1224;0;1155
BZN|PT;24.08.2023 18:00 - 24.08.2023 19:00 (CET/CEST);921;0;1202
BZN|PT;24.08.2023 19:00 - 24.08.2023 20:00 (CET/CEST);492;1;1228
BZN|PT;24.08.2023 20:00 - 24.08.2023 21:00 (CET/CEST);112;1;1216
BZN|PT;24.08.2023 21:00 - 24.08.2023 22:00 (CET/CEST);1;1;1327
BZN|PT;24.08.2023 22:00 - 24.08.2023 23:00 (CET/CEST);1;1;1309
BZN|PT;24.08.2023 23:00 - 25.08.2023 00:00 (CET/CEST);0;2;1237
BZN|PT;25.08.2023 00:00 - 25.08.2023 01:00 (CET/CEST);0;4;1155
BZN|PT;25.08.2023 01:00 - 25.08.2023 02:00 (CET/CEST);0;2;1117
BZN|PT;25.08.2023 02:00 - 25.08.2023 03:00 (CET/CEST);0;2;1018
BZN|PT;25.08.2023 03:00 - 25.08.2023 04:00 (CET/CEST);0;2;924
BZN|PT;25.08.2023 04:00 - 25.08.2023 05:00 (CET/CEST);0;3;941
BZN|PT;25.08.2023 05:00 - 25.08.2023 06:00 (CET/CEST);0;2;962
BZN|PT;25.08.2023 06:00 - 25.08.2023 07:00 (CET/CEST);0;2;1036
BZN|PT;25.08.2023 07:00 - 25.08.2023 08:00 (CET/CEST);0;1;1026
BZN|PT;25.08.2023 08:00 - 25.08.2023 09:00 (CET/CEST);77;3;996
BZN|PT;25.08.2023 09:00 - 25.08.2023 10:00 (CET/CEST);351;4;908
BZN|PT;25.08.2023 10:00 - 25.08.2023 11:00 (CET/CEST);709;8;734
BZN|PT;25.08.2023 11:00 - 25.08.2023 12:00 (CET/CEST);1079;17;546
BZN|PT;25.08.2023 12:00 - 25.08.2023 13:00 (CET/CEST);1308;16;489
BZN|PT;25.08.2023 13:00 - 25.08.2023 14:00 (CET/CEST);1454;18;583
BZN|PT;25.08.2023 14:00 - 25.08.2023 15:00 (CET/CEST);1472;19;721
BZN|PT;25.08.2023 15:00 - 25.08.2023 16:00 (CET/CEST);1443;25;1068
BZN|PT;25.08.2023 16:00 - 25.08.2023 17:00 (CET/CEST);1329;25;1443
BZN|PT;25.08.2023 17:00 - 25.08.2023 18:00 (CET/CEST);1143;25;1545
BZN|PT;25.08.2023 18:00 - 25.08.2023 19:00 (CET/CEST);830;25;1544
BZN|PT;25.08.2023 19:00 - 25.08.2023 20:00 (CET/CEST);410;25;1416
BZN|PT;25.08.2023 20:00 - 25.08.2023 21:00 (CET/CEST);95;25;1346
BZN|PT;25.08.2023 21:00 - 25.08.2023 22:00 (CET/CEST);1;25;1321
BZN|PT;25.08.2023 22:00 - 25.08.2023 23:00 (CET/CEST);0;25;1602
BZN|PT;25.08.2023 23:00 - 26.08.2023 00:00 (CET/CEST);0;25;2075
BZN|PT;26.08.2023 00:00 - 26.08.2023 01:00 (CET/CEST);0;25;1610
BZN|PT;26.08.2023 01:00 - 26.08.2023 02:00 (CET/CEST);0;25;1567
BZN|PT;26.08.2023 02:00 - 26.08.2023 03:00 (CET/CEST);0;25;1440
BZN|PT;26.08.2023 03:00 - 26.08.2023 04:00 (CET/CEST);0;25;1445
BZN|PT;26.08.2023 04:00 - 26.08.2023 05:00 (CET/CEST);0;25;1543
BZN|PT;26.08.2023 05:00 - 26.08.2023 06:00 (CET/CEST);0;25;1531
BZN|PT;26.08.2023 06:00 - 26.08.2023 07:00 (CET/CEST);0;25;1468
BZN|PT;26.08.2023 07:00 - 26.08.2023 08:00 (CET/CEST);0;25;1503
BZN|PT;26.08.2023 08:00 - 26.08.2023 09:00 (CET/CEST);56;24;1526
